sclk,uttime,target,time_ca,targ_pos_x,targ_pos_y,targ_pos_z,source,data_reliability,table_set_id,coadd_cnt,osp_fil_1_status,oss_fil_2_status,csp_fil_3_status,css_fil_4_status,seq_table,cyc_num,cyc_table,scan_num,trap_table,sw_table,mass_table,focus_table,da_table,velocity_comp,ipnum,mass_per_charge,os_lens2,os_lens1,os_lens4,os_lens3,qp_lens2,qp_lens1,qp_lens4,qp_lens3,qp_bias,ion_defl2,ion_defl1,ion_defl4,ion_defl3,top_plate,p_energy,alt_t,view_dir_t_x,view_dir_t_y,view_dir_t_z,sc_pos_t_x,sc_pos_t_y,sc_pos_t_z,sc_vel_t_x,sc_vel_t_y,sc_vel_t_z,sc_vel_t_scx,sc_vel_t_scy,sc_vel_t_scz,lst_t,sza_t,ss_long_t,distance_s,view_dir_s_x,view_dir_s_y,view_dir_s_z,sc_pos_s_x,sc_pos_s_y,sc_pos_s_z,sc_vel_s_x,sc_vel_s_y,sc_vel_s_z,lst_s,sza_s,ss_long_s,sc_att_angle_ra,sc_att_angle_dec,sc_att_angle_tw,c1counts,c2counts
,ms,,ms,km,km,km,,,,,,,,,,,,,,,,,,km/s,,Da/z,V,V,V,V,V,V,V,V,V,V,V,V,V,V,eV,km,,,,km,km,km,km/s,km/s,km/s,km/s,km/s,km/s,hours,deg,deg,km,,,,km,km,km,km/s,km/s,km/s,hours,deg,deg,rad,rad,rad,,
sclk,uttime (ms),target,time_ca (ms),targ_pos_x (km),targ_pos_y (km),targ_pos_z (km),source,data_reliability,table_set_id,coadd_cnt,osp_fil_1_status,oss_fil_2_status,csp_fil_3_status,css_fil_4_status,seq_table,cyc_num,cyc_table,scan_num,trap_table,sw_table,mass_table,focus_table,da_table,velocity_comp (km/s),ipnum,mass_per_charge (Da/z),os_lens2 (V),os_lens1 (V),os_lens4 (V),os_lens3 (V),qp_lens2 (V),qp_lens1 (V),qp_lens4 (V),qp_lens3 (V),qp_bias (V),ion_defl2 (V),ion_defl1 (V),ion_defl4 (V),ion_defl3 (V),top_plate (V),p_energy (eV),alt_t (km),view_dir_t_x,view_dir_t_y,view_dir_t_z,sc_pos_t_x (km),sc_pos_t_y (km),sc_pos_t_z (km),sc_vel_t_x (km/s),sc_vel_t_y (km/s),sc_vel_t_z (km/s),sc_vel_t_scx (km/s),sc_vel_t_scy (km/s),sc_vel_t_scz (km/s),lst_t (hours),sza_t (deg),ss_long_t (deg),distance_s (km),view_dir_s_x,view_dir_s_y,view_dir_s_z,sc_pos_s_x (km),sc_pos_s_y (km),sc_pos_s_z (km),sc_vel_s_x (km/s),sc_vel_s_y (km/s),sc_vel_s_z (km/s),lst_s (hours),sza_s (deg),ss_long_s (deg),sc_att_angle_ra (rad),sc_att_angle_dec (rad),sc_att_angle_tw (rad),c1counts,c2counts
2005-048T00:16:03.892,963892,"EPIMETHEUS",22242,86488,125069,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,28,31.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,5.783,71663.636,0.003326,-0.004318,-0.999985,-68992.75,-19632.37,73.64,-1.334,4.391,0.07,0.093,-1.923,-4.167,17.288,80.198,243.44,213225,-0.000281,-0.001133,-0.999999,154951,146475,-264,10.287,-13.467,0.131,-4.978,104.108,61.94,-0.113501,0.007359,0.791758,31,10
2005-048T00:16:03.926,963926,"EPIMETHEUS",22276,86488,125069,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,29,32.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,5.97,71663.639,0.003326,-0.004315,-0.999985,-68992.8,-19632.22,73.65,-1.334,4.391,0.07,0.093,-1.923,-4.167,17.288,80.198,243.44,213225,-0.000281,-0.001136,-0.999999,154951,146475,-264,10.287,-13.467,0.131,-4.978,104.108,61.94,-0.113503,0.007356,0.791763,20,12
2005-048T00:16:03.960,963960,"EPIMETHEUS",22310,86488,125069,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,30,33.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,6.156,71663.641,0.003326,-0.004313,-0.999985,-68992.84,-19632.07,73.65,-1.334,4.391,0.07,0.093,-1.923,-4.167,17.288,80.199,243.44,213225,-0.000281,-0.001138,-0.999999,154951,146474,-264,10.287,-13.467,0.131,-4.978,104.108,61.94,-0.113505,0.007354,0.791768,16,9
2005-048T00:16:03.994,963994,"EPIMETHEUS",22344,86488,125069,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,31,34.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,6.343,71663.644,0.003326,-0.00431,-0.999985,-68992.89,-19631.92,73.65,-1.334,4.391,0.07,0.093,-1.923,-4.167,17.288,80.199,243.44,213225,-0.000281,-0.001141,-0.999999,154952,146474,-264,10.287,-13.467,0.131,-4.978,104.108,61.94,-0.113507,0.007351,0.791773,20,17
2005-048T00:16:04.028,964028,"EPIMETHEUS",22378,86489,125069,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,32,35.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,6.529,71663.647,0.003325,-0.004307,-0.999985,-68992.93,-19631.77,73.65,-1.334,4.391,0.07,0.093,-1.923,-4.167,17.288,80.199,243.44,213225,-0.000281,-0.001144,-0.999999,154952,146473,-264,10.287,-13.467,0.131,-4.978,104.108,61.94,-0.113509,0.007349,0.791779,18,9
2005-048T00:16:04.063,964063,"EPIMETHEUS",22413,86489,125068,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,33,36.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,6.716,71663.65,0.003325,-0.004305,-0.999985,-68992.98,-19631.62,73.66,-1.334,4.391,0.07,0.093,-1.923,-4.167,17.288,80.199,243.44,213225,-0.00028,-0.001147,-0.999999,154952,146473,-264,10.287,-13.467,0.131,-4.978,104.108,61.94,-0.113511,0.007346,0.791784,19,7
2005-048T00:16:04.097,964097,"EPIMETHEUS",22447,86489,125068,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,34,37.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,6.903,71663.652,0.003325,-0.004302,-0.999985,-68993.02,-19631.47,73.66,-1.334,4.391,0.07,0.093,-1.923,-4.167,17.288,80.199,243.44,213224,-0.00028,-0.001149,-0.999999,154953,146472,-264,10.287,-13.467,0.131,-4.978,104.108,61.94,-0.113512,0.007343,0.791789,16,6
2005-048T00:16:04.131,964131,"EPIMETHEUS",22481,86489,125068,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,35,38.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,7.089,71663.655,0.003325,-0.004299,-0.999985,-68993.07,-19631.32,73.66,-1.334,4.391,0.07,0.093,-1.923,-4.167,17.288,80.199,243.44,213224,-0.00028,-0.001152,-0.999999,154953,146472,-264,10.287,-13.467,0.131,-4.978,104.109,61.94,-0.113514,0.007341,0.791794,15,10
2005-048T00:16:04.165,964165,"EPIMETHEUS",22515,86490,125068,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,36,39.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,7.276,71663.658,0.003325,-0.004296,-0.999985,-68993.11,-19631.17,73.66,-1.334,4.391,0.07,0.093,-1.923,-4.167,17.288,80.199,243.44,213224,-0.00028,-0.001155,-0.999999,154953,146471,-264,10.287,-13.467,0.131,-4.978,104.109,61.94,-0.113516,0.007338,0.791799,22,7
2005-048T00:16:04.199,964199,"EPIMETHEUS",22549,86490,125068,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,37,40.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,7.462,71663.661,0.003325,-0.004294,-0.999985,-68993.16,-19631.02,73.67,-1.334,4.391,0.07,0.093,-1.923,-4.167,17.288,80.199,243.44,213224,-0.00028,-0.001157,-0.999999,154954,146471,-264,10.287,-13.467,0.131,-4.978,104.109,61.94,-0.113518,0.007335,0.791804,7,13
2005-048T00:16:04.233,964233,"EPIMETHEUS",22583,86490,125067,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,38,41.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,7.649,71663.663,0.003325,-0.004291,-0.999985,-68993.21,-19630.87,73.67,-1.334,4.391,0.07,0.093,-1.923,-4.167,17.288,80.199,243.44,213224,-0.00028,-0.00116,-0.999999,154954,146471,-264,10.287,-13.467,0.131,-4.978,104.109,61.95,-0.11352,0.007333,0.791809,24,11
2005-048T00:16:04.267,964267,"EPIMETHEUS",22617,86490,125067,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,39,42.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,7.835,71663.666,0.003325,-0.004288,-0.999985,-68993.25,-19630.72,73.67,-1.334,4.391,0.07,0.093,-1.923,-4.167,17.288,80.199,243.44,213224,-0.00028,-0.001163,-0.999999,154954,146470,-264,10.287,-13.467,0.131,-4.978,104.109,61.95,-0.113521,0.00733,0.791814,20,11
2005-048T00:16:04.301,964301,"EPIMETHEUS",22651,86491,125067,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,40,43.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,8.022,71663.669,0.003325,-0.004286,-0.999985,-68993.3,-19630.57,73.67,-1.334,4.391,0.07,0.093,-1.922,-4.167,17.288,80.199,243.44,213224,-0.00028,-0.001166,-0.999999,154955,146470,-264,10.287,-13.467,0.131,-4.978,104.109,61.95,-0.113523,0.007327,0.79182,21,8
2005-048T00:16:04.335,964335,"EPIMETHEUS",22685,86491,125067,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,41,44.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,8.209,71663.672,0.003325,-0.004283,-0.999985,-68993.34,-19630.42,73.68,-1.334,4.391,0.07,0.093,-1.922,-4.167,17.288,80.199,243.44,213224,-0.00028,-0.001168,-0.999999,154955,146469,-264,10.287,-13.467,0.131,-4.978,104.109,61.95,-0.113525,0.007325,0.791824,27,12
2005-048T00:16:04.369,964369,"EPIMETHEUS",22719,86491,125067,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,42,45.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,8.395,71663.674,0.003325,-0.00428,-0.999985,-68993.39,-19630.27,73.68,-1.334,4.391,0.07,0.093,-1.922,-4.167,17.288,80.199,243.44,213224,-0.00028,-0.001171,-0.999999,154956,146469,-264,10.287,-13.467,0.131,-4.978,104.11,61.95,-0.113527,0.007322,0.79183,14,11
2005-048T00:16:04.403,964403,"EPIMETHEUS",22753,86491,125067,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,43,46.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,8.582,71663.677,0.003325,-0.004277,-0.999985,-68993.43,-19630.12,73.68,-1.334,4.391,0.07,0.093,-1.922,-4.167,17.288,80.199,243.44,213224,-0.00028,-0.001174,-0.999999,154956,146468,-264,10.287,-13.467,0.131,-4.978,104.11,61.95,-0.113529,0.007319,0.791835,14,7
2005-048T00:16:04.437,964437,"EPIMETHEUS",22787,86492,125066,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,44,47.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,8.768,71663.68,0.003325,-0.004275,-0.999985,-68993.48,-19629.97,73.68,-1.334,4.391,0.07,0.093,-1.922,-4.167,17.288,80.2,243.44,213224,-0.000279,-0.001176,-0.999999,154956,146468,-264,10.286,-13.467,0.131,-4.978,104.11,61.95,-0.113531,0.007317,0.79184,26,7
2005-048T00:16:04.471,964471,"EPIMETHEUS",22821,86492,125066,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,45,48.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,8.955,71663.683,0.003325,-0.004272,-0.999985,-68993.52,-19629.82,73.69,-1.334,4.391,0.07,0.093,-1.922,-4.167,17.288,80.2,243.44,213224,-0.000279,-0.001179,-0.999999,154957,146467,-264,10.286,-13.467,0.131,-4.978,104.11,61.95,-0.113532,0.007314,0.791845,18,11
2005-048T00:16:04.505,964505,"EPIMETHEUS",22855,86492,125066,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,46,49.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,9.141,71663.685,0.003325,-0.004269,-0.999985,-68993.57,-19629.67,73.69,-1.334,4.391,0.07,0.093,-1.922,-4.167,17.288,80.2,243.44,213224,-0.000279,-0.001182,-0.999999,154957,146467,-264,10.286,-13.467,0.131,-4.978,104.11,61.95,-0.113534,0.007311,0.79185,26,10
2005-048T00:16:04.539,964539,"EPIMETHEUS",22889,86492,125066,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,47,50.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,9.328,71663.688,0.003325,-0.004267,-0.999985,-68993.61,-19629.53,73.69,-1.334,4.391,0.07,0.093,-1.922,-4.167,17.288,80.2,243.44,213224,-0.000279,-0.001185,-0.999999,154957,146466,-264,10.286,-13.467,0.131,-4.977,104.11,61.95,-0.113536,0.007309,0.791855,20,9
2005-048T00:16:04.573,964573,"EPIMETHEUS",22923,86493,125066,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,48,51.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,9.514,71663.691,0.003325,-0.004264,-0.999985,-68993.66,-19629.38,73.69,-1.334,4.391,0.07,0.093,-1.922,-4.167,17.288,80.2,243.44,213224,-0.000279,-0.001187,-0.999999,154958,146466,-264,10.286,-13.467,0.131,-4.977,104.111,61.95,-0.113538,0.007306,0.79186,22,11
2005-048T00:16:04.607,964607,"EPIMETHEUS",22957,86493,125066,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,49,52.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,9.701,71663.694,0.003325,-0.004261,-0.999985,-68993.7,-19629.23,73.69,-1.334,4.391,0.07,0.093,-1.922,-4.167,17.288,80.2,243.44,213224,-0.000279,-0.00119,-0.999999,154958,146466,-264,10.286,-13.467,0.131,-4.977,104.111,61.95,-0.11354,0.007303,0.791866,27,18
2005-048T00:16:04.641,964641,"EPIMETHEUS",22991,86493,125065,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,50,53.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,9.888,71663.696,0.003325,-0.004258,-0.999985,-68993.75,-19629.08,73.7,-1.334,4.391,0.07,0.093,-1.922,-4.167,17.288,80.2,243.44,213223,-0.000279,-0.001193,-0.999999,154958,146465,-264,10.286,-13.467,0.131,-4.977,104.111,61.95,-0.113542,0.007301,0.791871,22,11
2005-048T00:16:04.675,964675,"EPIMETHEUS",23025,86493,125065,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,51,54.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,10.074,71663.699,0.003325,-0.004256,-0.999985,-68993.79,-19628.93,73.7,-1.334,4.391,0.07,0.093,-1.922,-4.167,17.288,80.2,243.44,213223,-0.000279,-0.001196,-0.999999,154959,146465,-264,10.286,-13.467,0.131,-4.977,104.111,61.95,-0.113543,0.007298,0.791875,18,9
2005-048T00:16:04.709,964709,"EPIMETHEUS",23059,86494,125065,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,52,55.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,10.261,71663.702,0.003325,-0.004253,-0.999985,-68993.84,-19628.78,73.7,-1.334,4.391,0.07,0.093,-1.922,-4.167,17.288,80.2,243.44,213223,-0.000279,-0.001198,-0.999999,154959,146464,-264,10.286,-13.467,0.131,-4.977,104.111,61.95,-0.113545,0.007296,0.791881,25,13
2005-048T00:16:04.743,964743,"EPIMETHEUS",23093,86494,125065,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,53,56.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,10.447,71663.705,0.003325,-0.00425,-0.999985,-68993.89,-19628.63,73.7,-1.334,4.391,0.07,0.093,-1.922,-4.167,17.288,80.2,243.44,213223,-0.000279,-0.001201,-0.999999,154959,146464,-264,10.286,-13.467,0.131,-4.977,104.111,61.95,-0.113547,0.007293,0.791886,23,10
2005-048T00:16:04.777,964777,"EPIMETHEUS",23127,86494,125065,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,54,57.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,10.634,71663.707,0.003325,-0.004248,-0.999985,-68993.93,-19628.48,73.71,-1.334,4.391,0.07,0.093,-1.922,-4.167,17.288,80.2,243.44,213223,-0.000279,-0.001204,-0.999999,154960,146463,-264,10.286,-13.467,0.131,-4.977,104.111,61.95,-0.113549,0.00729,0.791891,29,7
2005-048T00:16:04.811,964811,"EPIMETHEUS",23161,86495,125065,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,55,58.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,10.82,71663.71,0.003325,-0.004245,-0.999985,-68993.98,-19628.33,73.71,-1.334,4.391,0.07,0.093,-1.922,-4.167,17.288,80.2,243.44,213223,-0.000278,-0.001206,-0.999999,154960,146463,-264,10.286,-13.467,0.131,-4.977,104.112,61.95,-0.113551,0.007288,0.791896,18,12
2005-048T00:16:04.845,964845,"EPIMETHEUS",23195,86495,125064,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,56,59.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,11.007,71663.713,0.003324,-0.004242,-0.999985,-68994.02,-19628.18,73.71,-1.334,4.391,0.07,0.093,-1.922,-4.167,17.288,80.2,243.44,213223,-0.000278,-0.001209,-0.999999,154960,146462,-264,10.286,-13.467,0.131,-4.977,104.112,61.95,-0.113553,0.007285,0.791901,17,7
2005-048T00:16:04.879,964879,"EPIMETHEUS",23229,86495,125064,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,57,60.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,11.193,71663.716,0.003324,-0.00424,-0.999985,-68994.07,-19628.03,73.71,-1.334,4.391,0.07,0.093,-1.921,-4.167,17.288,80.201,243.44,213223,-0.000278,-0.001212,-0.999999,154961,146462,-264,10.286,-13.467,0.131,-4.977,104.112,61.95,-0.113554,0.007282,0.791906,20,7
2005-048T00:16:04.913,964913,"EPIMETHEUS",23263,86495,125064,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,58,61.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,11.38,71663.718,0.003324,-0.004237,-0.999985,-68994.11,-19627.88,73.72,-1.334,4.391,0.07,0.093,-1.921,-4.167,17.288,80.201,243.45,213223,-0.000278,-0.001215,-0.999999,154961,146461,-264,10.286,-13.467,0.131,-4.977,104.112,61.95,-0.113556,0.00728,0.791911,18,12
2005-048T00:16:04.947,964947,"EPIMETHEUS",23297,86496,125064,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,59,62.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,11.567,71663.721,0.003324,-0.004234,-0.999986,-68994.16,-19627.73,73.72,-1.334,4.391,0.07,0.093,-1.921,-4.167,17.288,80.201,243.45,213223,-0.000278,-0.001217,-0.999999,154961,146461,-264,10.286,-13.467,0.131,-4.977,104.112,61.95,-0.113558,0.007277,0.791917,18,17
2005-048T00:16:04.981,964981,"EPIMETHEUS",23331,86496,125064,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,60,63.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,11.753,71663.724,0.003324,-0.004231,-0.999986,-68994.2,-19627.58,73.72,-1.334,4.391,0.07,0.093,-1.921,-4.167,17.288,80.201,243.45,213223,-0.000278,-0.00122,-0.999999,154962,146460,-264,10.286,-13.467,0.131,-4.977,104.112,61.95,-0.11356,0.007274,0.791922,24,10
2005-048T00:16:05.015,965015,"EPIMETHEUS",23365,86496,125064,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,61,64.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,11.94,71663.727,0.003324,-0.004229,-0.999986,-68994.25,-19627.44,73.72,-1.334,4.391,0.07,0.093,-1.921,-4.167,17.288,80.201,243.45,213223,-0.000278,-0.001223,-0.999999,154962,146460,-264,10.286,-13.467,0.131,-4.977,104.113,61.95,-0.113562,0.007272,0.791927,25,8
2005-048T00:16:05.049,965049,"EPIMETHEUS",23399,86496,125063,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,62,65.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,12.126,71663.73,0.003324,-0.004226,-0.999986,-68994.29,-19627.29,73.73,-1.334,4.391,0.07,0.093,-1.921,-4.167,17.288,80.201,243.45,213223,-0.000278,-0.001226,-0.999999,154963,146460,-264,10.286,-13.467,0.131,-4.977,104.113,61.95,-0.113564,0.007269,0.791932,20,6
2005-048T00:16:05.083,965083,"EPIMETHEUS",23433,86497,125063,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,63,66.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,12.313,71663.732,0.003324,-0.004223,-0.999986,-68994.34,-19627.14,73.73,-1.334,4.391,0.07,0.093,-1.921,-4.167,17.288,80.201,243.45,213223,-0.000278,-0.001228,-0.999999,154963,146459,-264,10.286,-13.467,0.131,-4.977,104.113,61.95,-0.113565,0.007266,0.791937,22,7
2005-048T00:16:05.118,965118,"EPIMETHEUS",23468,86497,125063,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,64,67.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,12.499,71663.735,0.003324,-0.00422,-0.999986,-68994.39,-19626.98,73.73,-1.334,4.391,0.07,0.093,-1.921,-4.167,17.288,80.201,243.45,213223,-0.000278,-0.001231,-0.999999,154963,146459,-264,10.286,-13.467,0.131,-4.977,104.113,61.95,-0.113567,0.007264,0.791942,19,13
2005-048T00:16:05.152,965152,"EPIMETHEUS",23502,86497,125063,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,65,68.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,12.686,71663.738,0.003324,-0.004218,-0.999986,-68994.43,-19626.83,73.73,-1.334,4.39,0.07,0.093,-1.921,-4.167,17.288,80.201,243.45,213223,-0.000278,-0.001234,-0.999999,154964,146458,-264,10.286,-13.467,0.131,-4.977,104.113,61.95,-0.113569,0.007261,0.791947,24,12
2005-048T00:16:05.186,965186,"EPIMETHEUS",23536,86497,125063,-439,"csn",0,"156-1",30,"Off","Off","High-EV","Off",14,31,49,1,0,0,45,0,1,6.0,66,69.0,0.04,0.02,-29.86,-12.83,0.039,-88.053,0.116,-88.054,-1.023,-32.72,27.63,26.91,-32.49,0.14,12.872,71663.741,0.003324,-0.004215,-0.999986,-68994.48,-19626.68,73.74,-1.334,4.39,0.07,0.093,-1.921,-4.167,17.288,80.201,243.45,213223,-0.000277,-0.001237,-0.999999,154964,146458,-264,10.286,-13.467,0.131,-4.977,104.113,61.95,-0.113571,0.007258,0.791952,23,9
